eventID,parentEventID,samplingProtocol,samplingEffort,contintent,decimalLatitude,decimalLongitude,eventDate,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,habitat,country,geodeticDatum,coordinateUncertaintyInMeters
DIGITAF_FLANDERS:SAMPLE:L1:tree:quadrat,DIGITAF_FLANDERS:LOCATION:L1,10m² quadrat,10 m² quadrat,Europe,50.819168,4.673106,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:L2:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:L2,10m² quadrat,10 m² quadrat,Europe,50.829258,4.671156,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:L2:tree:quadrat,DIGITAF_FLANDERS:LOCATION:L2,10m² quadrat,10 m² quadrat,Europe,50.830441,4.670732,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Mb:crop:quadrat,DIGITAF_FLANDERS:LOCATION:Mb,10m² quadrat,10 m² quadrat,Europe,50.970043,3.755069,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Mb:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Mb,10m² quadrat,10 m² quadrat,Europe,50.969597,3.755234,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Mb:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Mb,10m² quadrat,10 m² quadrat,Europe,50.970682,3.754116,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Mb1:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Mb1,10m² quadrat,10 m² quadrat,Europe,50.962509,3.764582,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Mb1:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Mb1,10m² quadrat,10 m² quadrat,Europe,50.96162,3.764554,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me:crop:quadrat,DIGITAF_FLANDERS:LOCATION:Me,10m² quadrat,10 m² quadrat,Europe,50.98959,3.828819,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Me,10m² quadrat,10 m² quadrat,Europe,50.988918,3.828591,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Me,10m² quadrat,10 m² quadrat,Europe,50.989864,3.829628,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me1:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Me1,10m² quadrat,10 m² quadrat,Europe,50.99086,3.820881,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me1:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Me1,10m² quadrat,10 m² quadrat,Europe,50.992008,3.820138,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me2:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Me2,10m² quadrat,10 m² quadrat,Europe,50.988483,3.808303,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Me2:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Me2,10m² quadrat,10 m² quadrat,Europe,50.988411,3.808989,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Oz:crop:quadrat,DIGITAF_FLANDERS:LOCATION:Oz,10m² quadrat,10 m² quadrat,Europe,50.930752,3.833002,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Oz:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Oz,10m² quadrat,10 m² quadrat,Europe,50.930698,3.833295,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Oz:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Oz,10m² quadrat,10 m² quadrat,Europe,50.930286,3.833097,2023-05-23,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:PL:crop:quadrat,DIGITAF_FLANDERS:LOCATION:PL,10m² quadrat,10 m² quadrat,Europe,50.759422,4.036237,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:PL:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:PL,10m² quadrat,10 m² quadrat,Europe,50.75819,4.03304,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:PL:tree:quadrat,DIGITAF_FLANDERS:LOCATION:PL,10m² quadrat,10 m² quadrat,Europe,50.760017,4.03697,2023-06-14,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:crop:quadrat,DIGITAF_FLANDERS:LOCATION:TW,10m² quadrat,10 m² quadrat,Europe,50.930634,4.915771,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:TW,10m² quadrat,10 m² quadrat,Europe,50.92865,4.919942,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW:tree:quadrat,DIGITAF_FLANDERS:LOCATION:TW,10m² quadrat,10 m² quadrat,Europe,50.931244,4.916273,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:crop:quadrat,DIGITAF_FLANDERS:LOCATION:TW1,10m² quadrat,10 m² quadrat,Europe,50.952758,4.725003,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:TW1,10m² quadrat,10 m² quadrat,Europe,50.952572,4.724937,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW1:tree:quadrat,DIGITAF_FLANDERS:LOCATION:TW1,10m² quadrat,10 m² quadrat,Europe,50.953194,4.724807,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW2:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:TW2,10m² quadrat,10 m² quadrat,Europe,50.93,4.91899,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW2:tree:quadrat,DIGITAF_FLANDERS:LOCATION:TW2,10m² quadrat,10 m² quadrat,Europe,50.929592,4.919866,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW3:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:TW3,10m² quadrat,10 m² quadrat,Europe,50.927067,4.925451,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:TW3:tree:quadrat,DIGITAF_FLANDERS:LOCATION:TW3,10m² quadrat,10 m² quadrat,Europe,50.926302,4.92707,2023-06-28,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ti1:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Ti1,10m² quadrat,10 m² quadrat,Europe,51.014877,3.473279,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ti1:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Ti1,10m² quadrat,10 m² quadrat,Europe,51.017292,3.472148,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:crop:quadrat,DIGITAF_FLANDERS:LOCATION:Zo,10m² quadrat,10 m² quadrat,Europe,51.106331,3.55805,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Zo,10m² quadrat,10 m² quadrat,Europe,51.106567,3.557371,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Zo,10m² quadrat,10 m² quadrat,Europe,51.105865,3.556603,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo1:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Zo1,10m² quadrat,10 m² quadrat,Europe,51.107437,3.567569,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo1:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Zo1,10m² quadrat,10 m² quadrat,Europe,51.107109,3.566462,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo2:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Zo2,10m² quadrat,10 m² quadrat,Europe,51.113503,3.537224,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zo2:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Zo2,10m² quadrat,10 m² quadrat,Europe,51.112732,3.537079,2023-05-18,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:crop:quadrat,DIGITAF_FLANDERS:LOCATION:Zw,10m² quadrat,10 m² quadrat,Europe,50.850731,3.71571,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Zw,10m² quadrat,10 m² quadrat,Europe,50.850586,3.71506,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Zw,10m² quadrat,10 m² quadrat,Europe,50.85034873,3.71592082647387,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw1:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Zw1,10m² quadrat,10 m² quadrat,Europe,50.876247,3.759652,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw1:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Zw1,10m² quadrat,10 m² quadrat,Europe,50.875347,3.7624,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw2:crtl:quadrat,DIGITAF_FLANDERS:LOCATION:Zw2,10m² quadrat,10 m² quadrat,Europe,50.841705,3.746366,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Zw2:tree:quadrat,DIGITAF_FLANDERS:LOCATION:Zw2,10m² quadrat,10 m² quadrat,Europe,50.842518,3.745591,2023-06-02,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo:crop:audiomoth,DIGITAF_FLANDERS:LOCATION:Bo,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.799289554817,4.81360686265912,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo:crtl:audiomoth,DIGITAF_FLANDERS:LOCATION:Bo,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.80072,4.812192,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo:tree:audiomoth,DIGITAF_FLANDERS:LOCATION:Bo,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.798534,4.814494,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo1:crtl:audiomoth,DIGITAF_FLANDERS:LOCATION:Bo1,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.830734,4.813417,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo1:tree:audiomoth,DIGITAF_FLANDERS:LOCATION:Bo1,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.831448,4.813626,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo2:crtl:audiomoth,DIGITAF_FLANDERS:LOCATION:Bo2,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.804672,5.00229,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Bo2:tree:audiomoth,DIGITAF_FLANDERS:LOCATION:Bo2,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.804695,5.003687,2023-06-12,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ge1:crtl:audiomoth,DIGITAF_FLANDERS:LOCATION:Ge1,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,51.011478,3.685224,2023-05-25,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ge1:tree:audiomoth,DIGITAF_FLANDERS:LOCATION:Ge1,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,51.01141,3.686242,2023-05-25,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie:crop:audiomoth,DIGITAF_FLANDERS:LOCATION:Ie,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.898197,2.833149,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie:crtl:audiomoth,DIGITAF_FLANDERS:LOCATION:Ie,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.898647,2.833769,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie:tree:audiomoth,DIGITAF_FLANDERS:LOCATION:Ie,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.897827,2.834499,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie1:crtl:audiomoth,DIGITAF_FLANDERS:LOCATION:Ie1,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.869884,2.80778,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie1:tree:audiomoth,DIGITAF_FLANDERS:LOCATION:Ie1,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.868481,2.808143,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie2:crtl:audiomoth,DIGITAF_FLANDERS:LOCATION:Ie2,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.894154,2.837079,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:Ie2:tree:audiomoth,DIGITAF_FLANDERS:LOCATION:Ie2,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.892433,2.838647,2023-05-27,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:L1:crtl:audiomoth,DIGITAF_FLANDERS:LOCATION:L1,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.818477,4.672386,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:L1:tree:audiomoth,DIGITAF_FLANDERS:LOCATION:L1,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.819168,4.673106,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:L2:crtl:audiomoth,DIGITAF_FLANDERS:LOCATION:L2,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.829258,4.671156,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
DIGITAF_FLANDERS:SAMPLE:L2:tree:audiomoth,DIGITAF_FLANDERS:LOCATION:L2,audiomoth recording,"48h; 05:15–10:00, 19:30–22:00, 22:30–02:00; 1 min/15 min; 0–96 kHz",Europe,50.830441,4.670732,2023-06-10,Event,en,https://creativecommons.org/publicdomain/zero/1.0/,Ghent University,,UGENT,Landscape mitigation effects for improvements of biodiversity levels in tree rows next to cereal fields,agricultural landscape,Belgium,EPSG:4326,5
